=================================================================
=== Medicion de Energia Raspberry Pi 5 Iniciada ===
=================================================================
Etiqueta:        Qiime2_c003_820
Intervalo:       1.0 s
Metodo telemetria: Modelo Dinamico Calibrado (hwmon + CPU)
Archivo de salida: energia_Qiime2_c003_820_20260909_150320.csv
Presiona Ctrl+C para detener la medicion cuando el proceso finalice.


[2026-09-09 15:04:46.259] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.0872 Wh | Muestras: 78
[2026-09-09 15:04:47.259] [HWMON] CPU:  25.4% | Temp: 51.8C | Power:  4.02 W | Energia: 0.0883 Wh | Muestras: 79
[2026-09-09 15:04:48.259] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.02 W | Energia: 0.0894 Wh | Muestras: 80
[2026-09-09 15:04:49.260] [HWMON] CPU:  25.3% | Temp: 50.7C | Power:  4.00 W | Energia: 0.0905 Wh | Muestras: 81
[2026-09-09 15:04:50.260] [HWMON] CPU:  25.2% | Temp: 50.7C | Power:  4.00 W | Energia: 0.0916 Wh | Muestras: 82
[2026-09-09 15:04:51.261] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.0927 Wh | Muestras: 83
[2026-09-09 15:04:52.261] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.0939 Wh | Muestras: 84
[2026-09-09 15:04:53.262] [HWMON] CPU:  26.1% | Temp: 52.9C | Power:  4.07 W | Energia: 0.0950 Wh | Muestras: 85
[2026-09-09 15:04:54.262] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.0961 Wh | Muestras: 86
[2026-09-09 15:04:55.263] [HWMON] CPU:  24.9% | Temp: 51.8C | Power:  4.00 W | Energia: 0.0972 Wh | Muestras: 87
[2026-09-09 15:04:56.263] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.02 W | Energia: 0.0983 Wh | Muestras: 88
[2026-09-09 15:04:57.263] [HWMON] CPU:  25.2% | Temp: 50.1C | Power:  3.99 W | Energia: 0.0994 Wh | Muestras: 89
[2026-09-09 15:04:58.264] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1006 Wh | Muestras: 90
[2026-09-09 15:04:59.264] [HWMON] CPU:  24.5% | Temp: 50.7C | Power:  3.96 W | Energia: 0.1017 Wh | Muestras: 91
[2026-09-09 15:05:00.265] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1028 Wh | Muestras: 92
[2026-09-09 15:05:01.265] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1039 Wh | Muestras: 93
[2026-09-09 15:05:02.266] [HWMON] CPU:  25.3% | Temp: 50.1C | Power:  3.99 W | Energia: 0.1050 Wh | Muestras: 94
[2026-09-09 15:05:03.266] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1061 Wh | Muestras: 95
[2026-09-09 15:05:04.267] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1072 Wh | Muestras: 96
[2026-09-09 15:05:05.267] [HWMON] CPU:  24.9% | Temp: 51.2C | Power:  3.99 W | Energia: 0.1083 Wh | Muestras: 97
[2026-09-09 15:05:06.267] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1094 Wh | Muestras: 98
[2026-09-09 15:05:07.268] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1106 Wh | Muestras: 99
[2026-09-09 15:05:08.268] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1117 Wh | Muestras: 100
[2026-09-09 15:05:09.269] [HWMON] CPU:  25.4% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1128 Wh | Muestras: 101
[2026-09-09 15:05:10.269] [HWMON] CPU:  26.3% | Temp: 51.8C | Power:  4.07 W | Energia: 0.1139 Wh | Muestras: 102
[2026-09-09 15:05:11.270] [HWMON] CPU:  25.4% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1150 Wh | Muestras: 103
[2026-09-09 15:05:12.270] [HWMON] CPU:  25.3% | Temp: 50.7C | Power:  4.00 W | Energia: 0.1162 Wh | Muestras: 104
[2026-09-09 15:05:13.271] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1173 Wh | Muestras: 105
[2026-09-09 15:05:14.271] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1184 Wh | Muestras: 106
[2026-09-09 15:05:15.271] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1195 Wh | Muestras: 107
[2026-09-09 15:05:16.272] [HWMON] CPU:  25.2% | Temp: 50.7C | Power:  4.00 W | Energia: 0.1206 Wh | Muestras: 108
[2026-09-09 15:05:17.272] [HWMON] CPU:  25.2% | Temp: 50.7C | Power:  4.00 W | Energia: 0.1217 Wh | Muestras: 109
[2026-09-09 15:05:18.273] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1228 Wh | Muestras: 110
[2026-09-09 15:05:19.273] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1239 Wh | Muestras: 111
[2026-09-09 15:05:20.274] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1251 Wh | Muestras: 112
[2026-09-09 15:05:21.274] [HWMON] CPU:  27.3% | Temp: 51.2C | Power:  4.11 W | Energia: 0.1262 Wh | Muestras: 113
[2026-09-09 15:05:22.275] [HWMON] CPU:  25.4% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1273 Wh | Muestras: 114
[2026-09-09 15:05:23.275] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1284 Wh | Muestras: 115
[2026-09-09 15:05:24.276] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1296 Wh | Muestras: 116
[2026-09-09 15:05:25.276] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1307 Wh | Muestras: 117
[2026-09-09 15:05:26.276] [HWMON] CPU:  26.2% | Temp: 51.2C | Power:  4.06 W | Energia: 0.1318 Wh | Muestras: 118
[2026-09-09 15:05:27.277] [HWMON] CPU:  24.9% | Temp: 52.4C | Power:  4.00 W | Energia: 0.1329 Wh | Muestras: 119
[2026-09-09 15:05:28.277] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1340 Wh | Muestras: 120
[2026-09-09 15:05:29.278] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1351 Wh | Muestras: 121
[2026-09-09 15:05:30.278] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1363 Wh | Muestras: 122
[2026-09-09 15:05:31.279] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1374 Wh | Muestras: 123
[2026-09-09 15:05:32.279] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1385 Wh | Muestras: 124
[2026-09-09 15:05:33.280] [HWMON] CPU:  25.3% | Temp: 52.9C | Power:  4.03 W | Energia: 0.1396 Wh | Muestras: 125
[2026-09-09 15:05:34.280] [HWMON] CPU:  25.7% | Temp: 52.4C | Power:  4.05 W | Energia: 0.1407 Wh | Muestras: 126
[2026-09-09 15:05:35.280] [HWMON] CPU:  24.9% | Temp: 52.4C | Power:  4.00 W | Energia: 0.1419 Wh | Muestras: 127
[2026-09-09 15:05:36.281] [HWMON] CPU:  25.5% | Temp: 52.4C | Power:  4.04 W | Energia: 0.1430 Wh | Muestras: 128
[2026-09-09 15:05:37.281] [HWMON] CPU:  25.3% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1441 Wh | Muestras: 129
[2026-09-09 15:05:38.282] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.1452 Wh | Muestras: 130
[2026-09-09 15:05:39.282] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1463 Wh | Muestras: 131
[2026-09-09 15:05:40.283] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1474 Wh | Muestras: 132
[2026-09-09 15:05:41.283] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1485 Wh | Muestras: 133
[2026-09-09 15:05:42.284] [HWMON] CPU:  25.4% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1497 Wh | Muestras: 134
[2026-09-09 15:05:43.284] [HWMON] CPU:  26.1% | Temp: 52.9C | Power:  4.07 W | Energia: 0.1508 Wh | Muestras: 135
[2026-09-09 15:05:44.284] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1519 Wh | Muestras: 136
[2026-09-09 15:05:45.285] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1530 Wh | Muestras: 137
[2026-09-09 15:05:46.285] [HWMON] CPU:  25.6% | Temp: 51.8C | Power:  4.03 W | Energia: 0.1542 Wh | Muestras: 138
[2026-09-09 15:05:47.286] [HWMON] CPU:  25.3% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1553 Wh | Muestras: 139
[2026-09-09 15:05:48.286] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1564 Wh | Muestras: 140
[2026-09-09 15:05:49.287] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1575 Wh | Muestras: 141
[2026-09-09 15:05:50.287] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1586 Wh | Muestras: 142
[2026-09-09 15:05:51.288] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1597 Wh | Muestras: 143
[2026-09-09 15:05:52.288] [HWMON] CPU:  25.3% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1609 Wh | Muestras: 144
[2026-09-09 15:05:53.288] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1620 Wh | Muestras: 145
[2026-09-09 15:05:54.289] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1631 Wh | Muestras: 146
[2026-09-09 15:05:55.289] [HWMON] CPU:  25.2% | Temp: 52.9C | Power:  4.03 W | Energia: 0.1642 Wh | Muestras: 147
[2026-09-09 15:05:56.290] [HWMON] CPU:  25.3% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1653 Wh | Muestras: 148
[2026-09-09 15:05:57.290] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1664 Wh | Muestras: 149
[2026-09-09 15:05:58.291] [HWMON] CPU:  25.4% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1676 Wh | Muestras: 150
[2026-09-09 15:05:59.291] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1687 Wh | Muestras: 151
[2026-09-09 15:06:00.292] [HWMON] CPU:  26.1% | Temp: 52.9C | Power:  4.07 W | Energia: 0.1698 Wh | Muestras: 152
[2026-09-09 15:06:01.292] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1709 Wh | Muestras: 153
[2026-09-09 15:06:02.292] [HWMON] CPU:  25.1% | Temp: 53.5C | Power:  4.03 W | Energia: 0.1720 Wh | Muestras: 154
[2026-09-09 15:06:03.293] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1732 Wh | Muestras: 155
[2026-09-09 15:06:04.293] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1743 Wh | Muestras: 156
[2026-09-09 15:06:05.294] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1754 Wh | Muestras: 157
[2026-09-09 15:06:06.309] [HWMON] CPU:  25.4% | Temp: 52.9C | Power:  4.04 W | Energia: 0.1765 Wh | Muestras: 158
