=================================================================
=== Medicion de Energia Raspberry Pi 5 Iniciada ===
=================================================================
Etiqueta:        Qiime2_c001_808
Intervalo:       1.0 s
Metodo telemetria: Modelo Dinamico Calibrado (hwmon + CPU)
Archivo de salida: energia_Qiime2_c001_808_20260909_140042.csv
Presiona Ctrl+C para detener la medicion cuando el proceso finalice.


[2026-09-09 14:02:32.224] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1211 Wh | Muestras: 109
[2026-09-09 14:02:33.224] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.1222 Wh | Muestras: 110
[2026-09-09 14:02:34.224] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1233 Wh | Muestras: 111
[2026-09-09 14:02:35.225] [HWMON] CPU:  25.3% | Temp: 52.4C | Power:  4.03 W | Energia: 0.1245 Wh | Muestras: 112
[2026-09-09 14:02:36.225] [HWMON] CPU:  26.6% | Temp: 52.9C | Power:  4.10 W | Energia: 0.1256 Wh | Muestras: 113
[2026-09-09 14:02:37.226] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1267 Wh | Muestras: 114
[2026-09-09 14:02:38.226] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1278 Wh | Muestras: 115
[2026-09-09 14:02:39.227] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1289 Wh | Muestras: 116
[2026-09-09 14:02:40.227] [HWMON] CPU:  25.4% | Temp: 51.8C | Power:  4.02 W | Energia: 0.1301 Wh | Muestras: 117
[2026-09-09 14:02:41.227] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1312 Wh | Muestras: 118
[2026-09-09 14:02:42.228] [HWMON] CPU:  25.5% | Temp: 51.2C | Power:  4.02 W | Energia: 0.1323 Wh | Muestras: 119
[2026-09-09 14:02:43.228] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1334 Wh | Muestras: 120
[2026-09-09 14:02:44.229] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1345 Wh | Muestras: 121
[2026-09-09 14:02:45.229] [HWMON] CPU:  26.2% | Temp: 52.4C | Power:  4.07 W | Energia: 0.1357 Wh | Muestras: 122
[2026-09-09 14:02:46.229] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1368 Wh | Muestras: 123
[2026-09-09 14:02:47.230] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.1379 Wh | Muestras: 124
[2026-09-09 14:02:48.230] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1390 Wh | Muestras: 125
[2026-09-09 14:02:49.231] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1401 Wh | Muestras: 126
[2026-09-09 14:02:50.231] [HWMON] CPU:  25.3% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1412 Wh | Muestras: 127
[2026-09-09 14:02:51.231] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1423 Wh | Muestras: 128
[2026-09-09 14:02:52.232] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.1434 Wh | Muestras: 129
[2026-09-09 14:02:53.232] [HWMON] CPU:  25.5% | Temp: 52.4C | Power:  4.04 W | Energia: 0.1446 Wh | Muestras: 130
[2026-09-09 14:02:54.233] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1457 Wh | Muestras: 131
[2026-09-09 14:02:55.233] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1468 Wh | Muestras: 132
[2026-09-09 14:02:56.233] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1479 Wh | Muestras: 133
[2026-09-09 14:02:57.234] [HWMON] CPU:  25.0% | Temp: 53.5C | Power:  4.03 W | Energia: 0.1490 Wh | Muestras: 134
[2026-09-09 14:02:58.234] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1501 Wh | Muestras: 135
[2026-09-09 14:02:59.235] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1513 Wh | Muestras: 136
[2026-09-09 14:03:00.235] [HWMON] CPU:  25.1% | Temp: 50.7C | Power:  3.99 W | Energia: 0.1524 Wh | Muestras: 137
[2026-09-09 14:03:01.235] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1535 Wh | Muestras: 138
[2026-09-09 14:03:02.236] [HWMON] CPU:  26.4% | Temp: 53.5C | Power:  4.10 W | Energia: 0.1546 Wh | Muestras: 139
[2026-09-09 14:03:03.236] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.1557 Wh | Muestras: 140
[2026-09-09 14:03:04.237] [HWMON] CPU:  25.5% | Temp: 51.2C | Power:  4.02 W | Energia: 0.1568 Wh | Muestras: 141
[2026-09-09 14:03:05.237] [HWMON] CPU:  18.5% | Temp: 52.9C | Power:  3.69 W | Energia: 0.1579 Wh | Muestras: 142
[2026-09-09 14:03:06.237] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1590 Wh | Muestras: 143
[2026-09-09 14:03:07.238] [HWMON] CPU:  25.2% | Temp: 53.5C | Power:  4.04 W | Energia: 0.1601 Wh | Muestras: 144
[2026-09-09 14:03:08.238] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1612 Wh | Muestras: 145
[2026-09-09 14:03:09.239] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1623 Wh | Muestras: 146
[2026-09-09 14:03:10.239] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1635 Wh | Muestras: 147
[2026-09-09 14:03:11.239] [HWMON] CPU:  25.2% | Temp: 52.9C | Power:  4.03 W | Energia: 0.1646 Wh | Muestras: 148
[2026-09-09 14:03:12.240] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1657 Wh | Muestras: 149
[2026-09-09 14:03:13.240] [HWMON] CPU:  25.4% | Temp: 52.9C | Power:  4.04 W | Energia: 0.1668 Wh | Muestras: 150
[2026-09-09 14:03:14.241] [HWMON] CPU:  25.1% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1679 Wh | Muestras: 151
[2026-09-09 14:03:15.241] [HWMON] CPU:  25.3% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1690 Wh | Muestras: 152
[2026-09-09 14:03:16.241] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.1702 Wh | Muestras: 153
[2026-09-09 14:03:17.242] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.1713 Wh | Muestras: 154
[2026-09-09 14:03:18.242] [HWMON] CPU:  26.0% | Temp: 51.2C | Power:  4.04 W | Energia: 0.1724 Wh | Muestras: 155
[2026-09-09 14:03:19.243] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1735 Wh | Muestras: 156
[2026-09-09 14:03:20.243] [HWMON] CPU:  25.2% | Temp: 52.9C | Power:  4.03 W | Energia: 0.1746 Wh | Muestras: 157
[2026-09-09 14:03:21.243] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1757 Wh | Muestras: 158
[2026-09-09 14:03:22.244] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.1769 Wh | Muestras: 159
[2026-09-09 14:03:23.244] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.01 W | Energia: 0.1780 Wh | Muestras: 160
[2026-09-09 14:03:24.245] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.1791 Wh | Muestras: 161
[2026-09-09 14:03:25.245] [HWMON] CPU:  25.6% | Temp: 52.4C | Power:  4.04 W | Energia: 0.1802 Wh | Muestras: 162
[2026-09-09 14:03:26.245] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.1813 Wh | Muestras: 163
