=================================================================
=== Medicion de Energia Raspberry Pi 5 Iniciada ===
=================================================================
Etiqueta:        Qiime2_c001_812
Intervalo:       1.0 s
Metodo telemetria: Modelo Dinamico Calibrado (hwmon + CPU)
Archivo de salida: energia_Qiime2_c001_812_20260909_142207.csv
Presiona Ctrl+C para detener la medicion cuando el proceso finalice.


[2026-09-09 14:22:08.253] [HWMON] CPU:  20.6% | Temp: 49.6C | Power:  3.75 W | Energia: 0.0010 Wh | Muestras: 1
[2026-09-09 14:22:09.253] [HWMON] CPU:  14.2% | Temp: 49.6C | Power:  3.43 W | Energia: 0.0020 Wh | Muestras: 2
[2026-09-09 14:22:10.254] [HWMON] CPU:  15.7% | Temp: 49.6C | Power:  3.50 W | Energia: 0.0030 Wh | Muestras: 3
[2026-09-09 14:22:11.254] [HWMON] CPU:  15.0% | Temp: 50.7C | Power:  3.47 W | Energia: 0.0039 Wh | Muestras: 4
[2026-09-09 14:22:12.255] [HWMON] CPU:  18.8% | Temp: 51.2C | Power:  3.67 W | Energia: 0.0050 Wh | Muestras: 5
[2026-09-09 14:22:13.255] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.0061 Wh | Muestras: 6
[2026-09-09 14:22:14.256] [HWMON] CPU:  25.0% | Temp: 51.8C | Power:  4.00 W | Energia: 0.0072 Wh | Muestras: 7
[2026-09-09 14:22:15.256] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.0083 Wh | Muestras: 8
[2026-09-09 14:22:16.256] [HWMON] CPU:  25.0% | Temp: 50.7C | Power:  3.99 W | Energia: 0.0094 Wh | Muestras: 9
[2026-09-09 14:22:17.257] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.0105 Wh | Muestras: 10
[2026-09-09 14:22:18.257] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.00 W | Energia: 0.0116 Wh | Muestras: 11
[2026-09-09 14:22:19.258] [HWMON] CPU:  26.0% | Temp: 52.4C | Power:  4.06 W | Energia: 0.0127 Wh | Muestras: 12
[2026-09-09 14:22:20.258] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.0139 Wh | Muestras: 13
[2026-09-09 14:22:21.259] [HWMON] CPU:  25.1% | Temp: 51.2C | Power:  4.00 W | Energia: 0.0150 Wh | Muestras: 14
[2026-09-09 14:22:22.259] [HWMON] CPU:  25.4% | Temp: 51.2C | Power:  4.02 W | Energia: 0.0161 Wh | Muestras: 15
[2026-09-09 14:22:23.259] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.0172 Wh | Muestras: 16
[2026-09-09 14:22:24.260] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.0183 Wh | Muestras: 17
[2026-09-09 14:22:25.260] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.0194 Wh | Muestras: 18
[2026-09-09 14:22:26.261] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.0206 Wh | Muestras: 19
[2026-09-09 14:22:27.261] [HWMON] CPU:  24.9% | Temp: 52.4C | Power:  4.00 W | Energia: 0.0217 Wh | Muestras: 20
[2026-09-09 14:22:28.261] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.0228 Wh | Muestras: 21
[2026-09-09 14:22:29.262] [HWMON] CPU:  25.0% | Temp: 52.9C | Power:  4.02 W | Energia: 0.0239 Wh | Muestras: 22
[2026-09-09 14:22:30.262] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.01 W | Energia: 0.0250 Wh | Muestras: 23
[2026-09-09 14:22:31.263] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.00 W | Energia: 0.0261 Wh | Muestras: 24
[2026-09-09 14:22:32.263] [HWMON] CPU:  25.2% | Temp: 52.4C | Power:  4.02 W | Energia: 0.0272 Wh | Muestras: 25
[2026-09-09 14:22:33.263] [HWMON] CPU:  25.7% | Temp: 52.4C | Power:  4.05 W | Energia: 0.0284 Wh | Muestras: 26
[2026-09-09 14:22:34.264] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.0295 Wh | Muestras: 27
[2026-09-09 14:22:35.264] [HWMON] CPU:  25.0% | Temp: 51.2C | Power:  3.99 W | Energia: 0.0306 Wh | Muestras: 28
[2026-09-09 14:22:36.265] [HWMON] CPU:  26.0% | Temp: 51.8C | Power:  4.05 W | Energia: 0.0317 Wh | Muestras: 29
[2026-09-09 14:22:37.265] [HWMON] CPU:  24.8% | Temp: 52.4C | Power:  4.00 W | Energia: 0.0328 Wh | Muestras: 30
[2026-09-09 14:22:38.265] [HWMON] CPU:  25.2% | Temp: 51.2C | Power:  4.00 W | Energia: 0.0339 Wh | Muestras: 31
[2026-09-09 14:22:39.266] [HWMON] CPU:  25.0% | Temp: 52.4C | Power:  4.01 W | Energia: 0.0351 Wh | Muestras: 32
[2026-09-09 14:22:40.266] [HWMON] CPU:  25.1% | Temp: 52.4C | Power:  4.01 W | Energia: 0.0362 Wh | Muestras: 33
[2026-09-09 14:22:41.267] [HWMON] CPU:  25.2% | Temp: 51.8C | Power:  4.01 W | Energia: 0.0373 Wh | Muestras: 34
[2026-09-09 14:22:42.267] [HWMON] CPU:  25.4% | Temp: 51.2C | Power:  4.01 W | Energia: 0.0384 Wh | Muestras: 35
[2026-09-09 14:22:43.267] [HWMON] CPU:  25.1% | Temp: 51.8C | Power:  4.01 W | Energia: 0.0395 Wh | Muestras: 36
[2026-09-09 14:22:44.268] [HWMON] CPU:  25.5% | Temp: 52.4C | Power:  4.04 W | Energia: 0.0406 Wh | Muestras: 37
