timestamp,power_w
2026-09-06 16:25:27.987,26.817
2026-09-06 16:25:28.987,26.463
2026-09-06 16:25:29.988,6.463
2026-09-06 16:25:30.988,15.095
2026-09-06 16:25:31.989,3.292
2026-09-06 16:25:32.989,3.074
2026-09-06 16:25:33.990,2.633
2026-09-06 16:25:34.990,2.557
2026-09-06 16:25:35.991,2.668
2026-09-06 16:25:36.992,2.401
2026-09-06 16:25:37.992,2.536
2026-09-06 16:25:38.993,2.310
2026-09-06 16:25:39.993,2.357
2026-09-06 16:25:40.994,5.536
2026-09-06 16:25:41.994,19.516
2026-09-06 16:25:42.994,21.178
2026-09-06 16:25:43.994,21.303
2026-09-06 16:25:44.995,19.064
2026-09-06 16:25:45.995,20.499
2026-09-06 16:25:46.999,22.662
2026-09-06 16:25:48.000,30.438
2026-09-06 16:25:49.000,27.134
2026-09-06 16:25:50.001,25.643
2026-09-06 16:25:51.003,24.051
2026-09-06 16:25:52.003,26.399
2026-09-06 16:25:53.004,25.043
2026-09-06 16:25:54.004,24.449
2026-09-06 16:25:55.005,25.186
2026-09-06 16:25:56.005,27.253
2026-09-06 16:25:57.006,26.168
2026-09-06 16:25:58.009,25.862
2026-09-06 16:25:59.009,25.189
2026-09-06 16:26:00.009,26.309
2026-09-06 16:26:01.010,25.990
2026-09-06 16:26:02.010,26.252
2026-09-06 16:26:03.013,26.778
2026-09-06 16:26:04.013,26.279
2026-09-06 16:26:05.013,26.222
2026-09-06 16:26:06.014,22.831
2026-09-06 16:26:07.014,17.634
2026-09-06 16:26:08.014,17.631
2026-09-06 16:26:09.014,17.624
2026-09-06 16:26:10.015,17.528
2026-09-06 16:26:11.015,17.586
2026-09-06 16:26:12.015,17.510
2026-09-06 16:26:13.015,17.634
2026-09-06 16:26:14.016,17.633
2026-09-06 16:26:15.016,17.056
2026-09-06 16:26:16.016,17.383
2026-09-06 16:26:17.016,17.944
2026-09-06 16:26:18.017,16.570
2026-09-06 16:26:19.017,16.646
2026-09-06 16:26:20.017,17.145
2026-09-06 16:26:21.017,17.749
2026-09-06 16:26:22.018,17.723
2026-09-06 16:26:23.018,17.709
2026-09-06 16:26:24.018,16.752
2026-09-06 16:26:25.018,16.434
2026-09-06 16:26:26.019,16.263
2026-09-06 16:26:27.019,16.268
2026-09-06 16:26:28.019,17.103
2026-09-06 16:26:29.019,17.817
2026-09-06 16:26:30.020,17.775
2026-09-06 16:26:31.020,17.983
2026-09-06 16:26:32.020,17.750
2026-09-06 16:26:33.020,17.762
2026-09-06 16:26:34.020,17.886
2026-09-06 16:26:35.021,17.877
2026-09-06 16:26:36.021,20.005
2026-09-06 16:26:37.021,20.344
2026-09-06 16:26:38.021,19.896
2026-09-06 16:26:39.021,19.073
2026-09-06 16:26:40.022,19.200
2026-09-06 16:26:41.022,19.301
2026-09-06 16:26:42.022,19.030
2026-09-06 16:26:43.022,19.088
2026-09-06 16:26:44.023,19.047
2026-09-06 16:26:45.023,19.035
2026-09-06 16:26:46.023,19.146
2026-09-06 16:26:47.023,19.185
2026-09-06 16:26:48.023,19.103
2026-09-06 16:26:49.024,19.029
2026-09-06 16:26:50.024,19.078
2026-09-06 16:26:51.024,19.001
2026-09-06 16:26:52.024,19.289
2026-09-06 16:26:53.025,19.150
2026-09-06 16:26:54.025,19.050
2026-09-06 16:26:55.025,19.034
2026-09-06 16:26:56.025,19.061
2026-09-06 16:26:57.025,19.044
2026-09-06 16:26:58.026,18.868
2026-09-06 16:26:59.026,19.300
2026-09-06 16:27:00.026,19.091
2026-09-06 16:27:01.026,19.062
2026-09-06 16:27:02.026,19.064
2026-09-06 16:27:03.027,19.037
2026-09-06 16:27:04.027,19.135
2026-09-06 16:27:05.027,19.281
2026-09-06 16:27:06.027,19.136
2026-09-06 16:27:07.028,19.027
2026-09-06 16:27:08.028,19.124
2026-09-06 16:27:09.028,18.979
2026-09-06 16:27:10.028,19.206
2026-09-06 16:27:11.028,19.273
2026-09-06 16:27:12.029,19.116
2026-09-06 16:27:13.029,19.102
2026-09-06 16:27:14.029,19.815
2026-09-06 16:27:15.029,19.163
2026-09-06 16:27:16.029,19.073
2026-09-06 16:27:17.030,19.342
2026-09-06 16:27:18.030,19.146
2026-09-06 16:27:19.030,19.051
2026-09-06 16:27:20.030,19.066
2026-09-06 16:27:21.030,19.135
2026-09-06 16:27:22.031,19.131
2026-09-06 16:27:23.031,19.281
2026-09-06 16:27:24.031,19.012
2026-09-06 16:27:25.031,19.048
2026-09-06 16:27:26.031,19.025
2026-09-06 16:27:27.032,19.030
2026-09-06 16:27:28.032,19.155
2026-09-06 16:27:29.032,19.026
2026-09-06 16:27:30.032,19.062
2026-09-06 16:27:31.032,19.031
2026-09-06 16:27:32.033,19.021
2026-09-06 16:27:33.033,19.120
2026-09-06 16:27:34.033,19.311
2026-09-06 16:27:35.033,19.117
2026-09-06 16:27:36.033,19.031
2026-09-06 16:27:37.034,19.015
2026-09-06 16:27:38.034,19.021
2026-09-06 16:27:39.034,19.136
2026-09-06 16:27:40.034,19.666
2026-09-06 16:27:41.034,19.470
2026-09-06 16:27:42.035,19.532
2026-09-06 16:27:43.035,19.471
2026-09-06 16:27:44.035,19.515
2026-09-06 16:27:45.035,19.599
2026-09-06 16:27:46.035,19.754
2026-09-06 16:27:47.036,19.597
2026-09-06 16:27:48.036,19.571
2026-09-06 16:27:49.036,19.525
2026-09-06 16:27:50.036,19.528
2026-09-06 16:27:51.036,19.098
2026-09-06 16:27:52.037,18.823
2026-09-06 16:27:53.037,18.721
2026-09-06 16:27:54.037,18.772
2026-09-06 16:27:55.037,18.618
2026-09-06 16:27:56.037,18.559
2026-09-06 16:27:57.038,18.527
2026-09-06 16:27:58.038,18.574
2026-09-06 16:27:59.038,18.436
2026-09-06 16:28:00.038,18.802
2026-09-06 16:28:01.039,18.616
2026-09-06 16:28:02.039,18.603
2026-09-06 16:28:03.039,18.635
2026-09-06 16:28:04.039,18.679
2026-09-06 16:28:05.040,18.554
2026-09-06 16:28:06.040,18.674
2026-09-06 16:28:07.040,18.538
2026-09-06 16:28:08.040,18.569
2026-09-06 16:28:09.040,18.597
2026-09-06 16:28:10.041,18.732
2026-09-06 16:28:11.041,18.484
2026-09-06 16:28:12.041,18.674
2026-09-06 16:28:13.041,18.519
2026-09-06 16:28:14.041,18.523
2026-09-06 16:28:15.042,18.545
2026-09-06 16:28:16.042,18.628
2026-09-06 16:28:17.042,18.818
2026-09-06 16:28:18.042,18.622
2026-09-06 16:28:19.042,18.575
2026-09-06 16:28:20.043,18.591
2026-09-06 16:28:21.043,18.604
2026-09-06 16:28:22.043,18.714
2026-09-06 16:28:23.043,18.695
2026-09-06 16:28:24.043,18.643
2026-09-06 16:28:25.044,18.565
2026-09-06 16:28:26.044,18.573
2026-09-06 16:28:27.044,18.560
2026-09-06 16:28:28.044,18.621
2026-09-06 16:28:29.044,18.531
2026-09-06 16:28:30.045,18.738
2026-09-06 16:28:31.045,18.516
2026-09-06 16:28:32.045,18.540
2026-09-06 16:28:33.045,18.545
