timestamp,power_w
2026-09-06 16:15:25.789,22.237
2026-09-06 16:15:26.790,20.825
2026-09-06 16:15:27.790,26.755
2026-09-06 16:15:28.790,20.184
2026-09-06 16:15:29.791,19.885
2026-09-06 16:15:30.791,19.471
2026-09-06 16:15:31.791,20.902
2026-09-06 16:15:32.791,19.808
2026-09-06 16:15:33.792,20.552
2026-09-06 16:15:34.792,19.414
2026-09-06 16:15:35.792,4.761
2026-09-06 16:15:36.792,36.125
2026-09-06 16:15:37.793,50.452
2026-09-06 16:15:38.793,21.681
2026-09-06 16:15:39.794,14.668
2026-09-06 16:15:40.795,50.726
2026-09-06 16:15:41.795,42.782
2026-09-06 16:15:42.795,3.982
2026-09-06 16:15:43.796,38.022
2026-09-06 16:15:44.796,50.857
2026-09-06 16:15:45.796,19.107
2026-09-06 16:15:46.797,16.943
2026-09-06 16:15:47.797,50.591
2026-09-06 16:15:48.797,40.807
2026-09-06 16:15:49.798,4.670
2026-09-06 16:15:50.799,39.650
2026-09-06 16:15:51.800,50.319
2026-09-06 16:15:52.800,16.222
2026-09-06 16:15:53.800,14.345
2026-09-06 16:15:54.801,36.810
2026-09-06 16:15:55.804,51.825
2026-09-06 16:15:56.805,48.977
2026-09-06 16:15:57.806,52.042
2026-09-06 16:15:58.807,49.137
2026-09-06 16:15:59.807,51.271
2026-09-06 16:16:00.809,50.174
2026-09-06 16:16:01.810,50.319
2026-09-06 16:16:02.810,50.274
2026-09-06 16:16:03.810,50.794
2026-09-06 16:16:04.811,48.602
2026-09-06 16:16:05.812,49.322
2026-09-06 16:16:06.812,49.776
2026-09-06 16:16:07.812,50.275
2026-09-06 16:16:08.812,47.927
2026-09-06 16:16:09.813,48.978
2026-09-06 16:16:10.813,48.242
2026-09-06 16:16:11.813,48.841
2026-09-06 16:16:12.818,47.002
2026-09-06 16:16:13.819,36.738
2026-09-06 16:16:14.819,35.889
2026-09-06 16:16:15.819,47.707
2026-09-06 16:16:16.820,46.225
2026-09-06 16:16:17.820,48.176
2026-09-06 16:16:18.821,42.471
2026-09-06 16:16:19.821,28.221
2026-09-06 16:16:20.821,46.573
2026-09-06 16:16:21.822,46.892
2026-09-06 16:16:22.822,48.512
2026-09-06 16:16:23.822,42.892
2026-09-06 16:16:24.823,5.432
2026-09-06 16:16:25.823,2.428
2026-09-06 16:16:26.824,2.269
2026-09-06 16:16:27.825,2.182
2026-09-06 16:16:28.825,2.266
2026-09-06 16:16:29.826,2.635
