timestamp,power_w
2026-09-09 15:27:58.202,4.016
2026-09-09 15:27:59.202,3.743
2026-09-09 15:28:00.203,3.738
2026-09-09 15:28:01.203,3.979
2026-09-09 15:28:02.204,4.060
2026-09-09 15:28:03.204,4.076
2026-09-09 15:28:04.205,4.089
2026-09-09 15:28:05.205,4.079
2026-09-09 15:28:06.205,4.085
2026-09-09 15:28:07.206,4.100
2026-09-09 15:28:08.206,4.071
2026-09-09 15:28:09.207,4.084
2026-09-09 15:28:10.207,4.082
2026-09-09 15:28:11.208,4.132
2026-09-09 15:28:12.208,4.115
2026-09-09 15:28:13.209,4.089
2026-09-09 15:28:14.209,4.071
2026-09-09 15:28:15.209,4.060
2026-09-09 15:28:16.210,4.079
2026-09-09 15:28:17.210,4.095
2026-09-09 15:28:18.211,4.079
2026-09-09 15:28:19.211,4.076
2026-09-09 15:28:20.212,4.076
2026-09-09 15:28:21.212,4.080
2026-09-09 15:28:22.213,4.063
2026-09-09 15:28:23.213,4.110
2026-09-09 15:28:24.213,4.071
2026-09-09 15:28:25.214,4.086
2026-09-09 15:28:26.214,4.068
2026-09-09 15:28:27.215,4.131
2026-09-09 15:28:28.215,4.086
2026-09-09 15:28:29.215,4.055
2026-09-09 15:28:30.216,4.076
2026-09-09 15:28:31.216,4.072
2026-09-09 15:28:32.217,4.066
2026-09-09 15:28:33.217,4.064
2026-09-09 15:28:34.218,4.087
2026-09-09 15:28:35.218,4.064
2026-09-09 15:28:36.218,4.086
2026-09-09 15:28:37.219,4.053
2026-09-09 15:28:38.219,4.064
2026-09-09 15:28:39.220,4.053
2026-09-09 15:28:40.220,4.071
2026-09-09 15:28:41.221,4.069
2026-09-09 15:28:42.221,4.055
2026-09-09 15:28:43.222,4.087
2026-09-09 15:28:44.222,4.143
2026-09-09 15:28:45.222,4.086
2026-09-09 15:28:46.223,4.078
2026-09-09 15:28:47.223,4.076
2026-09-09 15:28:48.224,4.064
2026-09-09 15:28:49.224,4.043
2026-09-09 15:28:50.225,4.081
2026-09-09 15:28:51.225,4.061
2026-09-09 15:28:52.225,4.079
2026-09-09 15:28:53.226,4.064
2026-09-09 15:28:54.226,4.060
2026-09-09 15:28:55.227,4.072
2026-09-09 15:28:56.227,4.112
2026-09-09 15:28:57.228,4.050
2026-09-09 15:28:58.228,4.143
2026-09-09 15:28:59.228,4.061
2026-09-09 15:29:00.229,4.113
2026-09-09 15:29:01.229,4.095
2026-09-09 15:29:02.230,4.055
2026-09-09 15:29:03.230,4.074
2026-09-09 15:29:04.231,4.045
2026-09-09 15:29:05.231,4.087
2026-09-09 15:29:06.231,4.064
2026-09-09 15:29:07.232,4.102
2026-09-09 15:29:08.232,4.081
2026-09-09 15:29:09.233,4.076
2026-09-09 15:29:10.233,4.068
2026-09-09 15:29:11.234,4.082
2026-09-09 15:29:12.234,4.046
2026-09-09 15:29:13.234,4.078
2026-09-09 15:29:14.235,4.081
2026-09-09 15:29:15.235,4.053
2026-09-09 15:29:16.236,4.089
2026-09-09 15:29:17.236,4.114
2026-09-09 15:29:18.237,4.079
2026-09-09 15:29:19.237,4.064
2026-09-09 15:29:20.237,4.060
2026-09-09 15:29:21.238,4.051
2026-09-09 15:29:22.238,4.071
2026-09-09 15:29:23.239,4.063
2026-09-09 15:29:24.239,4.072
2026-09-09 15:29:25.240,4.076
2026-09-09 15:29:26.240,4.055
2026-09-09 15:29:27.241,4.099
2026-09-09 15:29:28.241,4.055
2026-09-09 15:29:29.241,4.087
2026-09-09 15:29:30.242,4.051
2026-09-09 15:29:31.242,4.082
2026-09-09 15:29:32.243,4.062
2026-09-09 15:29:33.243,4.112
2026-09-09 15:29:34.244,4.071
2026-09-09 15:29:35.244,4.069
2026-09-09 15:29:36.244,4.089
2026-09-09 15:29:37.245,4.069
2026-09-09 15:29:38.245,4.071
2026-09-09 15:29:39.246,4.071
2026-09-09 15:29:40.246,4.115
2026-09-09 15:29:41.247,4.069
2026-09-09 15:29:42.247,4.037
2026-09-09 15:29:43.247,4.060
2026-09-09 15:29:44.248,4.064
2026-09-09 15:29:45.248,4.068
2026-09-09 15:29:46.249,4.072
2026-09-09 15:29:47.249,4.061
2026-09-09 15:29:48.249,4.056
2026-09-09 15:29:49.250,4.078
2026-09-09 15:29:50.250,4.046
2026-09-09 15:29:51.251,4.137
2026-09-09 15:29:52.251,4.064
2026-09-09 15:29:53.252,4.051
2026-09-09 15:29:54.252,4.090
2026-09-09 15:29:55.253,4.078
2026-09-09 15:29:56.253,4.045
2026-09-09 15:29:57.253,4.061
2026-09-09 15:29:58.254,4.068
2026-09-09 15:29:59.254,4.056
2026-09-09 15:30:00.255,4.079
2026-09-09 15:30:01.255,4.062
2026-09-09 15:30:02.256,4.070
2026-09-09 15:30:03.256,4.072
2026-09-09 15:30:04.256,4.058
2026-09-09 15:30:05.257,4.056
2026-09-09 15:30:06.257,4.079
2026-09-09 15:30:07.258,4.113
2026-09-09 15:30:08.258,4.064
2026-09-09 15:30:09.258,4.061
2026-09-09 15:30:10.259,4.081
